what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373329803844
opened,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329804025
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329804072
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373329807657
opened,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329808775
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329808817
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373329809245
opened,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329809381
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329809423
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329811278
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373329818352
opened,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329829808
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329829847
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329832573
closed,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329832573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373329848015
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329850269
closed,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329850269
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1373329853693
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1373329853723
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329854093
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1373329860905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373329860977
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329861659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373329862986
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329866212
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329873820
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329894657
opened,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1373329927562
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1373329927585
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329930196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373329936470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373329941681
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1373329943755
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329943780
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329955709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373329982996
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329983619
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373329998683
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330002522
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330005948
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330010295
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330017881
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373330019862
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330021539
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373330026624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373330026665
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330035879
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373330046044
opened,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1373330048759
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1373330048795
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330062083
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330069733
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1373330072603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373330083455
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330084961
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1373330086533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373330088077
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330089094
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1373330090272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373330091743
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330092475
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373330094615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373330124753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373330130295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373330157516
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1373330178685
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1373330178972
